ndcg%5,ndcg%10,ndcg%15,ndcg%20,ndcg%25,precision@5,recall@5,f1@5,precision@10,recall@10,f1@10,precision@20,recall@20,f1@20,r_precision,av_precision,reciprocal_rank,ndcg,ndcg@20,ndcg@50,facet,split,paper_id,title
0.5,0.6178531333430048,0.6257848351196642,0.5572063746032717,0.5852987068886938,0.4,0.16666666666666666,0.23529411764705882,0.3,0.25,0.2727272727272727,0.25,0.4166666666666667,0.3125,0.21428571428571427,0.2738785230154783,0.25,0.8542989595482204,0.6574337750371947,0.8028292604384456,unfaceted,test,29362237,Processing of Candida albicans Ece1p Is Critical for Candidalysin Maturation and Fungal Virulence.
0.6900468833579672,0.6811689718696431,0.7458564048839672,0.758965540042588,0.7672875832223905,0.4,0.05714285714285714,0.09999999999999999,0.6,0.17142857142857143,0.26666666666666666,0.6,0.34285714285714286,0.43636363636363634,0.5833333333333334,0.6096345506880921,0.5,0.9128634068577601,0.756946103320243,0.8797397449899331,unfaceted,dev,29372014,A psychometric assessment of Disturbances in Self-Organization symptom indicators for ICD-11 Complex PTSD using the International Trauma Questionnaire.
0.8099531166420328,0.8733683229467235,0.8317675778995283,0.8051759752563334,0.8090643025020832,0.8,0.09302325581395349,0.16666666666666666,0.7,0.16279069767441862,0.2641509433962264,0.7,0.32558139534883723,0.44444444444444453,0.7166666666666667,0.7165105939432854,0.5,0.934601751686904,0.8074169667902756,0.8654745348398011,unfaceted,dev,26787849,SutA is a bacterial transcription factor expressed during slow growth in Pseudomonas aeruginosa.
0.11990623328406573,0.08912206476277841,0.07804292226789088,0.13503865346481833,0.13503865346481833,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.25,0.08333333333333334,0.07142857142857142,0.06779529993815708,0.09090909090909091,0.4064233145167015,0.13503865346481833,0.3104255524642125,unfaceted,dev,29303981,Development of a Machine Vision Method for the Monitoring of Laying Hens and Detection of Multiple Nest Occupations.
0.5,0.4510121802471221,0.49325417804358856,0.5091952884130736,0.544050288824181,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2857142857142857,0.14814814814814817,0.11864406779661017,0.09388957554272928,0.06666666666666667,0.7824798205887591,0.5899471088860377,0.676918423728642,unfaceted,dev,29329231,"Development of a Cytocompatible Scaffold from Pig Immature Testicular Tissue Allowing Human Sertoli Cell Attachment, Proliferation and Functionality."
0.30995311664203284,0.2610646646672073,0.27160573353499806,0.3068056782277844,0.3337165707948946,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.16666666666666666,0.07692307692307691,0.12244897959183673,0.09143537168660955,0.05263157894736842,0.6506506475404218,0.3604651263301604,0.6015929801196779,unfaceted,test,29342945,Hyperspectral Features of Oil-Polluted Sea Ice and the Response to the Contamination Area Fraction.
0.0,0.06046099995180186,0.08813383235058475,0.15303245713906097,0.22951847124209349,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3333333333333333,0.25,0.2033898305084746,0.19378883849559167,0.09090909090909091,0.5638670630104701,0.29466569678515125,0.468931492417869,unfaceted,test,29409497,"Langerian mindfulness, quality of life and psychological symptoms in a sample of Italian students."
0.0,0.0,0.07187006452250419,0.12072775555789308,0.12072775555789308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4084886436666709,0.12072775555789306,0.34231043486202806,unfaceted,test,27716862,Effect of Body Position on Energy Expenditure of Preterm Infants as Determined by Simultaneous Direct and Indirect Calorimetry.
0.6900468833579672,0.5776438573003986,0.5660032489343158,0.5570211355355668,0.5297801015349283,0.2,0.047619047619047616,0.07692307692307693,0.2,0.09523809523809523,0.12903225806451613,0.3,0.2857142857142857,0.2926829268292683,0.375,0.37426698913599277,1.0,0.8368991100529193,0.5573981926089029,0.7479994569689111,unfaceted,test,29293394,Aluminum-activated root malate and citrate exudation is independent of NIP1;2-facilitated root-cell-wall aluminum removal in Arabidopsis.
0.6900468833579672,0.6266316770532765,0.6327823054458569,0.6636375226583648,0.6038118103687377,0.2,0.058823529411764705,0.0909090909090909,0.3,0.17647058823529413,0.22222222222222224,0.25,0.29411764705882354,0.27027027027027023,0.2982456140350877,0.3098321684138591,1.0,0.844553975070447,0.5986648501780357,0.7506042868409133,unfaceted,dev,29509720,Segmentation of Oil Spills on Side-Looking Airborne Radar Imagery with Autoencoders.
0.38009376671593426,0.4690921269553137,0.4417165220632179,0.43798057703681886,0.47383095266732944,0.0,0.0,0.0,0.2,0.18181818181818182,0.1904761904761905,0.15,0.2727272727272727,0.19354838709677416,0.21568627450980393,0.18195635943543192,0.16666666666666666,0.7379704486342916,0.48551334592379264,0.6455139207253386,unfaceted,dev,27164102,3D Visual Data-Driven Spatiotemporal Deformations for Non-Rigid Object Grasping Using Robot Hands.
0.38009376671593426,0.3694380443525837,0.36744974563403837,0.3982828124288719,0.3642886285168213,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.3333333333333333,0.08695652173913045,0.05084745762711865,0.049687247780468125,0.0625,0.6529147512306264,0.4383858026489987,0.5379834429331287,unfaceted,dev,29046519,The effects of anti-hypertensive drugs and the mechanism of hypertension in vascular smooth muscle cell-specific ATP2B1 knockout mice.
0.5,0.6178531333430048,0.5579866242200231,0.47470431248346007,0.47664254503182135,0.4,0.08333333333333333,0.13793103448275862,0.2,0.08333333333333333,0.11764705882352941,0.3,0.25,0.2727272727272727,0.42857142857142855,0.3519853206727637,0.25,0.8092119672869741,0.5109812241246998,0.7232474442132197,unfaceted,test,21397062,"CNNM2, encoding a basolateral protein required for renal Mg2+ handling, is mutated in dominant hypomagnesemia."
0.8099531166420328,0.7065273698508406,0.6687376641599241,0.667506590335943,0.6867412341729477,0.4,0.10526315789473684,0.16666666666666666,0.3,0.15789473684210525,0.20689655172413793,0.5,0.5263157894736842,0.5128205128205129,0.3275862068965517,0.43058682025655715,1.0,0.8833052600394616,0.7306609630908452,0.7934709360879357,unfaceted,test,28459442,Moral transgressions corrupt neural representations of value.
0.5,0.5489878197528779,0.5708915630400342,0.598603380817914,0.6246537647501319,0.0,0.0,0.0,0.2,0.18181818181818182,0.1904761904761905,0.25,0.45454545454545453,0.3225806451612903,0.21568627450980393,0.2136917301355804,0.16666666666666666,0.8533489995021244,0.6944539996610698,0.8160254908348363,unfaceted,test,29182268,Core Richness of N-Glycans of Caenorhabditis elegans: A Case Study on Chemical and Enzymatic Release.
1.0,0.9366841614733618,0.8822373045296698,0.8510370323529014,0.7887149255963657,0.8,0.13333333333333333,0.2285714285714286,0.8,0.26666666666666666,0.4,0.6,0.4,0.48,0.5,0.6025309379253414,1.0,0.9339104509282617,0.805853909149387,0.8521533648406135,unfaceted,dev,29515993,In Silico Prediction of Chemical Toxicity for Drug Design Using Machine Learning Methods and Structural Alerts.
0.8099531166420328,0.8243805031938456,0.8600118358852565,0.8809057738708314,0.8951157307366682,0.8,0.0975609756097561,0.1739130434782609,0.8,0.1951219512195122,0.3137254901960785,0.85,0.4146341463414634,0.5573770491803278,0.6833333333333333,0.7759623880586523,1.0,0.9521242370877784,0.8952427361985319,0.9088136797850543,unfaceted,dev,29066472,Mapping Second Chromosome Mutations to Defined Genomic Regions in Drosophila melanogaster.
0.30995311664203284,0.2065273698508407,0.21864876740882938,0.22775011427349096,0.25921435830480166,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3333333333333333,0.15384615384615383,0.11764705882352941,0.11827644180585357,0.06666666666666667,0.554238087651914,0.3267114648740378,0.5208489485440874,unfaceted,dev,29327286,ABCD3-I score and the risk of early or 3-month stroke recurrence in tissue- and time-based definitions of TIA and minor stroke.
0.6900468833579672,0.6756194968061544,0.7054775007204116,0.7246133905325705,0.737608135197975,0.2,0.024390243902439025,0.04347826086956522,0.5,0.12195121951219512,0.19607843137254902,0.55,0.2682926829268293,0.36065573770491804,0.6949152542372882,0.6117946450773493,0.5,0.9100861596138382,0.7472295868646157,0.863907326049524,unfaceted,dev,29507292,Fear extinction requires infralimbic cortex projections to the basolateral amygdala.
0.11990623328406573,0.18897028243029734,0.22254093440717976,0.18932558000804522,0.226394296526816,0.2,0.043478260869565216,0.07142857142857142,0.2,0.08695652173913043,0.12121212121212122,0.3,0.2608695652173913,0.27906976744186046,0.4107142857142857,0.33292332792072304,0.2,0.6825330872252011,0.33053440913012827,0.5647128040043851,unfaceted,test,29398391,Origins of the current outbreak of multidrug-resistant malaria in southeast Asia: a retrospective genetic study.
0.8099531166420328,0.6519900750344741,0.5916189234358809,0.5512245652373691,0.5451126076206766,0.4,0.11764705882352941,0.1818181818181818,0.3,0.17647058823529413,0.22222222222222224,0.25,0.29411764705882354,0.27027027027027023,0.2833333333333333,0.32188136277077994,0.5,0.8149068245092287,0.5462891033970486,0.7317697471594019,unfaceted,dev,29463019,Health Differences between Roma and Non-Roma in the Slovak Dialyzed Population.
0.8099531166420328,0.7065273698508406,0.664625157631431,0.6557620647592722,0.678102886650916,0.4,0.18181818181818182,0.25000000000000006,0.2,0.18181818181818182,0.1904761904761905,0.15,0.2727272727272727,0.19354838709677416,0.19298245614035087,0.3115989989777621,1.0,0.8993917491383421,0.7253716834144548,0.8724969663743246,unfaceted,dev,29572442,A loop region of BAFF controls B cell survival and regulates recognition by different inhibitors.
0.38009376671593426,0.4834201457290741,0.4908965287874865,0.5172366331489997,0.5146061024480905,0.4,0.1,0.16000000000000003,0.4,0.2,0.26666666666666666,0.4,0.4,0.4000000000000001,0.3448275862068966,0.3853828716998823,0.5,0.7905873024745779,0.5122997589534456,0.6978382898287081,unfaceted,dev,29556797,High-Dimensional Brain: A Tool for Encoding and Rapid Learning of Memories by Single Neurons.
0.11990623328406573,0.24118717082995825,0.27773446758507364,0.3418948565609326,0.3653918839340637,0.0,0.0,0.0,0.3,0.42857142857142855,0.3529411764705882,0.15,0.42857142857142855,0.2222222222222222,0.11666666666666667,0.17504175639662137,0.16666666666666666,0.632692527878228,0.3886862199752076,0.5717006683397114,unfaceted,dev,29555807,Blessing of dimensionality: mathematical foundations of the statistical physics of data.
0.6199062332840657,0.5165798542709259,0.4790642512614597,0.4840857145308764,0.4672009904390082,0.4,0.09523809523809523,0.15384615384615385,0.4,0.19047619047619047,0.25806451612903225,0.3,0.2857142857142857,0.2926829268292683,0.3620689655172414,0.39696249664698235,1.0,0.787246327004897,0.4572386592982089,0.6773190070331735,unfaceted,test,29463761,"paper_id
29463761    Cooption of heat shock regulatory system for a...
29463761    Cooption of heat shock regulatory system for a...
Name: title, dtype: object"
0.7601875334318685,0.7135769373515951,0.6661319361491925,0.6165128332268256,0.6225422651918356,0.6,0.0967741935483871,0.16666666666666666,0.5,0.16129032258064516,0.24390243902439024,0.45,0.2903225806451613,0.3529411764705882,0.5254237288135594,0.5370594764109725,1.0,0.8636853234496519,0.6191604146365396,0.7669666833117305,unfaceted,test,29662016,"paper_id
29662016    Persistent Borrelia Infection in Patients with...
29662016    Persistent Borrelia Infection in Patients with...
Name: title, dtype: object"
0.6199062332840657,0.5253583979811975,0.4906794701755979,0.46602493252954313,0.47874933780894885,0.2,0.1,0.13333333333333333,0.2,0.2,0.20000000000000004,0.2,0.4,0.26666666666666666,0.16666666666666666,0.2009098779911712,0.3333333333333333,0.7753573394854926,0.5443127565072385,0.6535692440630426,unfaceted,test,29480151,Potential biomarkers and targets in reversibility of pulmonary arterial hypertension secondary to congenital heart disease: an explorative study.
0.8800937667159342,0.8711164874495579,0.8636191003542973,0.858124066827997,0.8551887281220294,0.8,0.125,0.21621621621621623,0.6,0.1875,0.2857142857142857,0.65,0.40625,0.5000000000000001,0.5423728813559322,0.6535803963802926,1.0,0.9502429844734858,0.8472988073953959,0.9037282961887295,unfaceted,dev,29593390,Fluorescent gold nanoclusters for efficient cancer cell targeting.
0.30995311664203284,0.3654800490831612,0.3640162229152942,0.39781505684716867,0.3931001424709053,0.0,0.0,0.0,0.2,0.6666666666666666,0.30769230769230765,0.1,0.6666666666666666,0.1739130434782609,0.08823529411764706,0.1516339869281046,0.16666666666666666,0.6216625100695364,0.34788442567349387,0.5555331684523938,unfaceted,test,29593114,Does observability affect prosociality?
0.30995311664203284,0.35564970453930655,0.43071200284860767,0.5195899618851614,0.5315296609565756,0.0,0.0,0.0,0.2,0.5,0.28571428571428575,0.1,0.5,0.16666666666666669,0.10526315789473684,0.12492690058479532,0.1111111111111111,0.7419938644381444,0.5398961931515218,0.6608161368443528,unfaceted,dev,28575536,Valuing treatment with infliximab for ankylosing spondylitis using a willingness-to-pay approach.
0.6900468833579672,0.6178531333430048,0.6617401938337314,0.6874040968070407,0.7042646313535973,0.4,0.05714285714285714,0.09999999999999999,0.5,0.14285714285714285,0.22222222222222224,0.5,0.2857142857142857,0.36363636363636365,0.5932203389830508,0.5394820189315506,1.0,0.8819870168764227,0.67280562123774,0.8003682869227592,unfaceted,dev,29503860,Production of novel diagnostic radionuclides in small medical cyclotrons.
0.5701406500739014,0.4288828509127075,0.4751546181406186,0.4779937127511699,0.43814548333599673,0.2,0.07692307692307693,0.1111111111111111,0.2,0.15384615384615385,0.17391304347826086,0.2,0.3076923076923077,0.24242424242424246,0.22413793103448276,0.28924927194588307,1.0,0.734159220707456,0.4524124985175614,0.669424265091159,unfaceted,test,29355844,Endothelial Tie1-mediated angiogenesis and vascular abnormalization promote tumor progression and metastasis.
0.0,0.34988185830219354,0.4173527610674771,0.37632806395680746,0.4127893094318355,0.4,0.1,0.16000000000000003,0.4,0.2,0.26666666666666666,0.35,0.35,0.35,0.3389830508474576,0.36727900265005314,0.25,0.693849012359965,0.39741136027002755,0.6341416233924346,unfaceted,dev,29549680,Bowel wall thickening: inquire or not inquire? Our guidelines.
0.5,0.43668416147336175,0.4872892643184458,0.5121127835668338,0.510839633676887,0.2,0.07692307692307693,0.1111111111111111,0.3,0.23076923076923078,0.2608695652173913,0.25,0.38461538461538464,0.30303030303030304,0.25,0.29166730770074234,0.5,0.7673695307543782,0.5175243622500812,0.7081237337249553,unfaceted,test,29419759,A Novel Method for Remote Depth Estimation of Buried Radioactive Contamination.
0.0,0.1668409530958828,0.23854789563677906,0.3273753788342869,0.37619817501998287,0.0,0.0,0.0,0.2,0.14285714285714285,0.16666666666666666,0.35,0.5,0.4117647058823529,0.2641509433962264,0.2894065933609816,0.14285714285714285,0.6507046207292932,0.41081658711644836,0.5868866086386392,unfaceted,dev,29653542,Decreased outlet angle of the superior cerebellar artery as indicator for dolichoectasia in late onset Pompe disease.
0.38009376671593426,0.4834201457290741,0.4867840222589935,0.48978406719069933,0.4512080771080028,0.2,0.058823529411764705,0.0909090909090909,0.2,0.11764705882352941,0.14814814814814817,0.2,0.23529411764705882,0.2162162162162162,0.3090909090909091,0.26116926623139114,0.25,0.777742394787332,0.49553311960638563,0.6789788790581233,unfaceted,dev,29413083,Time for a change: is idiopathic pulmonary fibrosis still idiopathic and only fibrotic?
0.27541155237618664,0.28911556581624914,0.29629972373806573,0.34181266145323214,0.3063869453852706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.6033794633775419,0.3260758685639096,0.5372597122070396,unfaceted,dev,29665836,Household water treatment and the nutritional status of primary-aged children in India: findings from the India human development survey.
0.35218192465857523,0.4956677115795395,0.5685603927292606,0.5795380164790976,0.6180545917925385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04878048780487805,0.04362101313320826,0.038461538461538464,0.8119894770167371,0.6154404996749377,0.7316884901197096,unfaceted,test,29558884,Few individuals with Lennox-Gastaut syndrome have autism spectrum disorder: a comparison with Dravet syndrome.
0.8800937667159342,0.8655670123860693,0.8291563349537551,0.8048511708721984,0.7883408053388397,0.6,0.08333333333333333,0.14634146341463414,0.6,0.16666666666666666,0.2608695652173913,0.6,0.3333333333333333,0.42857142857142855,0.6101694915254238,0.6395671278547639,1.0,0.9388987540093982,0.8052276799606808,0.8934361463379064,unfaceted,dev,29691445,Propagation of Disturbances in AC Electricity Grids.
0.0,0.06657731608672514,0.058719417620163326,0.11508529876202704,0.17106281274058022,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.2,0.08000000000000002,0.1,0.10413978494623655,0.07142857142857142,0.4255668611086054,0.17106281274058022,0.38892222574963636,unfaceted,dev,29690519,Thermocatalytic Behavior of Manganese (IV) Oxide as Nanoporous Material on the Dissociation of a Gas Mixture Containing Hydrogen Peroxide.
0.7601875334318685,0.7422329748991158,0.6971989807575409,0.6170923959459652,0.6070675583948519,0.8,0.3076923076923077,0.4444444444444444,0.5,0.38461538461538464,0.4347826086956522,0.3,0.46153846153846156,0.3636363636363637,0.23636363636363636,0.469105253835712,1.0,0.827756066431504,0.6058821460295977,0.7439638320150341,unfaceted,dev,29670409,Safinamide: an add-on treatment for managing Parkinson's disease.
0.38009376671593426,0.42565378226592454,0.47669319979240754,0.4553487816231025,0.5004713514775305,0.4,0.09090909090909091,0.14814814814814814,0.3,0.13636363636363635,0.18749999999999997,0.3,0.2727272727272727,0.28571428571428564,0.3728813559322034,0.3825949073263118,0.5,0.765516844030854,0.4696515958520847,0.6853791154917098,unfaceted,dev,29614051,The Effect of Seasonal Floods on Health: Analysis of Six Years of National Health Data and Flood Maps.
0.5,0.4510121802471221,0.494597773565634,0.49540408304770683,0.5357473774998632,0.0,0.0,0.0,0.1,0.05555555555555555,0.07142857142857142,0.25,0.2777777777777778,0.2631578947368421,0.32142857142857145,0.2544824653873514,0.125,0.8209537388190211,0.5620469647311571,0.7549728771963714,unfaceted,test,29686383,The IL-33-PIN1-IRAK-M axis is critical for type 2 immunity in IL-33-induced allergic airway inflammation.
0.6199062332840657,0.6376620562607138,0.6438836120313477,0.6970357750939689,0.693457457230693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8701767602981584,0.7104588894454837,0.7575396470101293,unfaceted,dev,29481401,"A Systematic Review and Meta-Analysis on the Strength and Consistency of the Associations between Dupuytren Disease and Diabetes Mellitus, Liver Disease, and Epilepsy."
0.4298593499260986,0.5022518354971655,0.5017949619653254,0.5273776239951274,0.5541963287331474,0.2,0.07142857142857142,0.10526315789473682,0.3,0.21428571428571427,0.25,0.4,0.5714285714285714,0.47058823529411764,0.27450980392156865,0.3359851142206011,0.3333333333333333,0.8306895570464041,0.6591351418117375,0.7807239192298544,unfaceted,dev,29704067,Microbial community and diversity in the feces of Sichuan takin (Budorcas taxicolor tibetana) as revealed by Illumina Miseq sequencing and quantitative real-time PCR.
0.0,0.08857376396551761,0.1398875076700267,0.2000150864166802,0.22226406767707088,0.0,0.0,0.0,0.2,0.15384615384615385,0.17391304347826086,0.1,0.15384615384615385,0.12121212121212123,0.22413793103448276,0.19549183618592236,0.125,0.6003236923026517,0.233880030815149,0.5574991620308573,unfaceted,test,29544493,Why people use herbal medicine: insights from a focus-group study in Germany.
0.19004688335796713,0.35678846867579755,0.35169284251916366,0.3996790012663079,0.4066549025413106,0.2,0.07692307692307693,0.1111111111111111,0.3,0.23076923076923078,0.2608695652173913,0.25,0.38461538461538464,0.30303030303030304,0.23214285714285715,0.2273238419702666,0.25,0.7368180501054564,0.4755066184310565,0.6271750797542028,unfaceted,test,29439589,Measurement properties of the Dutch Unité Rhumatologique des Affections de la Main and its ability to measure change due to Dupuytren's disease progression compared with the Michigan Hand outcomes Questionnaire.
0.23981246656813146,0.28642306264840484,0.3100959179080077,0.3662679389408308,0.36460644352929117,0.4,0.25,0.3076923076923077,0.3,0.375,0.33333333333333326,0.25,0.625,0.35714285714285715,0.14285714285714285,0.2956236471861472,0.3333333333333333,0.6607048960035337,0.38624584059043465,0.5795370398883567,unfaceted,dev,29346586,PlasFlow: predicting plasmid sequences in metagenomic data using genome signatures.
0.6199062332840657,0.579895692797564,0.631483915270789,0.6366823546147976,0.620373836338767,0.2,0.06666666666666667,0.1,0.3,0.2,0.24,0.25,0.3333333333333333,0.28571428571428575,0.2542372881355932,0.26236096615388443,0.3333333333333333,0.8640059994396418,0.6683104334047693,0.8040272908472752,unfaceted,dev,29700149,Complete Genome Sequence of the Freshwater Bacterium Beggiatoa leptomitoformis Strain D-401.
0.6199062332840657,0.6432115313242023,0.6478019154213838,0.6515923048668194,0.653942224611956,0.4,0.10526315789473684,0.16666666666666666,0.4,0.21052631578947367,0.27586206896551724,0.4,0.42105263157894735,0.41025641025641024,0.3275862068965517,0.37433317888934203,0.3333333333333333,0.8762820135497795,0.6871712260782771,0.8391156069306968,unfaceted,test,29659513,Chromatin Architectural Changes during Cellular Senescence and Aging.
0.5,0.5489878197528779,0.6045380474601286,0.6623160946307145,0.6853498015070462,0.0,0.0,0.0,0.3,0.3333333333333333,0.3157894736842105,0.2,0.4444444444444444,0.2758620689655173,0.16666666666666666,0.21806964738421286,0.16666666666666666,0.8570877729501775,0.7149574890037174,0.7951393889138424,unfaceted,dev,29670091,Inhibition of the mevalonate pathway enhances cancer cell oncolysis mediated by M1 virus.
0.30995311664203284,0.33315904690411724,0.4006557906315437,0.4154834138302385,0.4449251493505134,0.2,0.058823529411764705,0.0909090909090909,0.2,0.11764705882352941,0.14814814814814817,0.2,0.23529411764705882,0.2162162162162162,0.3090909090909091,0.25271528824106065,0.25,0.773979977991153,0.4752263057425665,0.7057296663485859,unfaceted,dev,29437099,"Complete Genome Sequence of a Type Strain of Mycobacterium abscessus subsp. bolletii, a Member of the Mycobacterium abscessus Complex."
0.5,0.48161928325101844,0.5251238915493454,0.4925665378621387,0.47216771868839474,0.2,0.07142857142857142,0.10526315789473682,0.3,0.21428571428571427,0.25,0.25,0.35714285714285715,0.2941176470588235,0.25,0.27026342130181485,0.25,0.7643926742493314,0.5089040754114258,0.6950529906737911,unfaceted,test,29703142,"paper_id
29703142    Identification of new loci involved in the hos...
29703142    Identification of new loci involved in the hos...
Name: title, dtype: object"
0.5,0.5,0.5336464844200943,0.5784290181559085,0.5895085563058644,0.0,0.0,0.0,0.2,0.10526315789473684,0.13793103448275862,0.3,0.3157894736842105,0.3076923076923077,0.3220338983050847,0.31357282691941435,0.125,0.8526795571904119,0.6162184713389558,0.8246391959627339,unfaceted,dev,29522477,Promising Detoxification Strategies to Mitigate Mycotoxins in Food and Feed.
0.0,0.0,0.047937734141193254,0.11948485653865946,0.11948485653865946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.039285714285714285,0.02857142857142857,0.37157912403987886,0.1512752164762143,0.3264149143238627,unfaceted,test,29681764,Galaxy rotation curves via conformal factors.
0.23981246656813146,0.32663233869101105,0.42729613445625036,0.4639981214076706,0.4882251398283428,0.2,0.041666666666666664,0.06896551724137931,0.4,0.16666666666666666,0.23529411764705882,0.35,0.2916666666666667,0.31818181818181823,0.4,0.3815303291277153,0.3333333333333333,0.754147719717886,0.4734443639541345,0.6726631852776821,unfaceted,test,29723187,Ebolaviruses: New roles for old proteins.
0.38009376671593426,0.36556701238606926,0.36099918713932916,0.42849710788910383,0.4886257621827997,0.0,0.0,0.0,0.1,0.1,0.10000000000000002,0.1,0.2,0.13333333333333333,0.1724137931034483,0.14318954636509096,0.1,0.7671793783791567,0.5165040655069676,0.6548737250314547,unfaceted,test,29715316,Useful field of view test performance throughout adulthood in subjects without ocular disorders.
1.0,1.0,1.0,1.0,0.9573910898487881,1.0,0.11363636363636363,0.20408163265306123,1.0,0.22727272727272727,0.37037037037037035,0.8,0.36363636363636365,0.5000000000000001,0.7457627118644068,0.849458187291485,1.0,0.9838414708371146,0.9345306979570953,0.9435054857805032,unfaceted,test,28918260,Organization of sensory feature selectivity in the whisker system.
